date,rainfall_mm,temp_max_c,temp_min_c,wind_max_kmh,temp_mean_c,month,season,_source
2023-01-12,0.0,25.0,20.1,16.4,22.55,1,monsoon,api
2023-01-13,0.0,24.8,21.2,12.9,23.0,1,monsoon,api
2023-01-14,0.0,26.9,19.0,10.2,22.95,1,monsoon,api
2023-01-15,0.2,26.4,19.2,19.6,22.799999999999997,1,monsoon,api
2023-01-16,23.5,22.6,19.8,27.5,21.200000000000003,1,monsoon,api
2023-01-17,17.1,22.0,19.6,20.7,20.8,1,monsoon,api
2023-01-18,4.1,21.2,19.5,26.8,20.35,1,monsoon,api
2023-01-19,1.2,22.0,19.1,20.5,20.55,1,monsoon,api
2023-01-20,1.5,22.4,18.4,22.7,20.4,1,monsoon,api
2023-01-21,0.0,22.2,19.7,16.6,20.95,1,monsoon,api
2023-01-22,0.2,23.9,20.0,14.3,21.95,1,monsoon,api
2023-01-23,0.1,24.7,19.7,12.7,22.2,1,monsoon,api
2023-01-24,26.1,22.8,19.0,38.8,20.9,1,monsoon,api
2023-01-25,0.7,21.0,18.7,27.5,19.85,1,monsoon,api
2023-01-26,0.7,22.0,18.6,9.7,20.3,1,monsoon,api
2023-01-27,18.2,22.1,19.8,32.2,20.950000000000003,1,monsoon,api
2023-01-28,15.5,19.6,17.3,28.8,18.450000000000003,1,monsoon,api
2023-01-29,5.0,20.2,17.2,29.3,18.7,1,monsoon,api
2023-01-30,0.0,19.5,17.2,17.3,18.35,1,monsoon,api
2023-01-31,0.0,21.5,15.1,12.8,18.3,1,monsoon,api
2023-02-01,0.0,23.5,17.2,14.2,20.35,2,dry,api
2023-02-02,3.5,23.9,19.5,9.9,21.7,2,dry,api
2023-02-03,0.6,25.0,21.0,12.7,23.0,2,dry,api
2023-02-04,0.1,25.3,20.5,16.5,22.9,2,dry,api
2023-02-05,0.4,25.5,21.8,20.1,23.65,2,dry,api
2023-02-06,0.0,25.3,20.5,18.2,22.9,2,dry,api
2023-02-07,0.1,25.9,22.0,19.5,23.95,2,dry,api
2023-02-08,0.1,26.1,22.9,22.7,24.5,2,dry,api
2023-02-09,0.0,25.9,22.7,22.9,24.299999999999997,2,dry,api
2023-02-10,0.3,26.5,22.9,21.9,24.7,2,dry,api
2023-02-11,0.0,26.4,22.0,23.4,24.2,2,dry,api
2023-02-12,0.0,26.7,22.4,21.5,24.549999999999997,2,dry,api
2023-02-13,0.0,27.1,22.8,15.9,24.950000000000003,2,dry,api
2023-02-14,4.6,25.8,22.9,15.6,24.35,2,dry,api
2023-02-15,14.2,23.6,21.6,29.5,22.6,2,dry,api
2023-02-16,7.0,23.8,21.1,27.7,22.450000000000003,2,dry,api
2023-02-17,6.7,23.8,20.6,17.8,22.200000000000003,2,dry,api
2023-02-18,2.1,23.9,20.8,12.0,22.35,2,dry,api
2023-02-19,3.0,24.5,20.8,19.9,22.65,2,dry,api
2023-02-20,2.9,25.0,20.6,18.9,22.8,2,dry,api
2023-02-21,5.2,23.7,20.2,22.1,21.95,2,dry,api
2023-02-22,4.1,23.0,19.5,20.8,21.25,2,dry,api
2023-02-23,3.7,24.9,20.0,15.8,22.45,2,dry,api
2023-02-24,0.9,24.0,17.3,19.1,20.65,2,dry,api
2023-02-25,8.4,23.0,20.0,25.8,21.5,2,dry,api
2023-02-26,11.0,22.3,19.5,30.4,20.9,2,dry,api
2023-02-27,19.8,21.5,19.8,20.6,20.65,2,dry,api
2023-02-28,19.6,23.1,20.8,22.4,21.950000000000003,2,dry,api
2023-03-01,7.2,24.1,20.2,19.9,22.15,3,dry,api
2023-03-02,1.7,23.9,20.0,16.6,21.95,3,dry,api
2023-03-03,1.4,24.4,18.0,14.0,21.2,3,dry,api
2023-03-04,3.2,24.1,20.5,20.9,22.3,3,dry,api
2023-03-05,4.6,24.0,18.6,20.0,21.3,3,dry,api
2023-03-06,0.3,24.0,18.1,13.3,21.05,3,dry,api
2023-03-07,2.4,24.9,19.5,17.9,22.2,3,dry,api
2023-03-08,0.0,24.5,17.0,14.4,20.75,3,dry,api
2023-03-09,0.4,24.3,18.5,12.4,21.4,3,dry,api
2023-03-10,0.0,24.8,18.0,15.8,21.4,3,dry,api
2023-03-11,0.0,25.3,19.0,13.3,22.15,3,dry,api
2023-03-12,0.7,24.8,20.6,14.1,22.700000000000003,3,dry,api
2023-03-13,3.4,24.5,21.6,21.7,23.05,3,dry,api
2023-03-14,3.0,23.5,20.9,15.9,22.2,3,dry,api
2023-03-15,0.2,25.5,20.5,21.3,23.0,3,dry,api
2023-03-16,1.4,25.6,21.2,17.7,23.4,3,dry,api
2023-03-17,0.3,26.1,21.2,17.5,23.65,3,dry,api
2023-03-18,1.5,25.9,22.1,18.4,24.0,3,dry,api
2023-03-19,0.0,26.6,22.9,22.2,24.75,3,dry,api
2023-03-20,0.0,28.0,22.6,22.9,25.3,3,dry,api
2023-03-21,0.0,29.4,22.9,19.4,26.15,3,dry,api
2023-03-22,0.0,30.1,23.7,19.6,26.9,3,dry,api
2023-03-23,0.0,31.2,24.2,23.4,27.7,3,dry,api
2023-03-24,0.0,28.9,24.5,19.1,26.7,3,dry,api
2023-03-25,0.0,28.9,24.4,23.5,26.65,3,dry,api
2023-03-26,0.0,28.4,23.8,26.6,26.1,3,dry,api
2023-03-27,1.8,29.1,24.9,20.2,27.0,3,dry,api
2023-03-28,2.4,27.0,24.1,12.9,25.55,3,dry,api
2023-03-29,3.1,26.8,24.4,15.6,25.6,3,dry,api
2023-03-30,1.1,26.9,24.2,13.4,25.549999999999997,3,dry,api
2023-03-31,0.6,28.0,25.0,21.4,26.5,3,dry,api
2023-04-01,0.1,28.5,24.5,22.0,26.5,4,dry,api
2023-04-02,0.0,29.0,24.4,23.2,26.7,4,dry,api
2023-04-03,0.0,29.7,24.3,22.9,27.0,4,dry,api
2023-04-04,0.0,30.9,24.6,24.9,27.75,4,dry,api
2023-04-05,0.0,32.1,25.1,21.8,28.6,4,dry,api
2023-04-06,0.2,31.6,25.7,21.4,28.65,4,dry,api
2023-04-07,0.9,29.1,25.4,17.0,27.25,4,dry,api
2023-04-08,4.3,28.7,25.2,16.2,26.95,4,dry,api
2023-04-09,1.8,27.5,23.4,18.5,25.45,4,dry,api
2023-04-10,0.0,28.5,23.7,24.7,26.1,4,dry,api
2023-04-11,0.0,29.6,25.1,25.2,27.35,4,dry,api
2023-04-12,2.0,28.6,24.5,19.6,26.55,4,dry,api
2023-04-13,0.1,29.2,25.6,23.2,27.4,4,dry,api
2023-04-14,0.1,29.5,26.0,23.2,27.75,4,dry,api
2023-04-15,2.5,29.5,25.5,20.4,27.5,4,dry,api
2023-04-16,0.9,28.1,24.3,15.3,26.200000000000003,4,dry,api
2023-04-17,0.1,30.4,25.3,24.2,27.85,4,dry,api
2023-04-18,0.0,31.9,25.5,22.3,28.7,4,dry,api
2023-04-19,0.0,36.6,26.1,25.1,31.35,4,dry,api
2023-04-20,0.0,37.0,26.3,20.6,31.65,4,dry,api
2023-04-21,4.8,38.3,26.5,21.7,32.4,4,dry,api
2023-04-22,0.0,32.0,26.2,21.7,29.1,4,dry,api
2023-04-23,0.0,31.6,26.6,26.4,29.1,4,dry,api
2023-04-24,0.0,29.5,26.4,20.3,27.95,4,dry,api
2023-04-25,1.9,28.9,25.9,17.0,27.4,4,dry,api
2023-04-26,3.7,28.2,24.4,19.1,26.299999999999997,4,dry,api
2023-04-27,0.8,28.4,24.3,15.3,26.35,4,dry,api
2023-04-28,0.2,29.5,25.2,23.1,27.35,4,dry,api
2023-04-29,0.1,29.5,25.2,23.4,27.35,4,dry,api
2023-04-30,1.1,28.8,24.5,22.2,26.65,4,dry,api
2023-05-01,0.4,28.1,24.6,15.9,26.35,5,dry,api
2023-05-02,0.0,29.0,24.8,17.7,26.9,5,dry,api
2023-05-03,0.1,30.6,25.1,22.3,27.85,5,dry,api
2023-05-04,0.0,31.5,25.6,23.8,28.55,5,dry,api
2023-05-05,0.0,33.2,25.9,25.6,29.55,5,dry,api
2023-05-06,0.0,33.5,27.1,23.3,30.3,5,dry,api
2023-05-07,0.0,34.2,28.0,21.4,31.1,5,dry,api
2023-05-08,0.0,32.9,27.3,30.7,30.1,5,dry,api
2023-05-09,2.7,28.9,26.4,16.3,27.65,5,dry,api
2023-05-10,19.2,29.9,25.8,14.3,27.85,5,dry,api
2023-05-11,5.2,29.3,25.7,14.4,27.5,5,dry,api
2023-05-12,12.1,29.4,25.9,12.5,27.65,5,dry,api
2023-05-13,4.0,28.9,25.8,25.6,27.35,5,dry,api
2023-05-14,0.8,29.1,25.7,27.3,27.4,5,dry,api
2023-05-15,6.5,30.5,25.0,22.3,27.75,5,dry,api
2023-05-16,0.2,32.0,25.5,18.4,28.75,5,dry,api
2023-05-17,0.1,35.8,25.9,25.3,30.849999999999998,5,dry,api
2023-05-18,0.0,36.0,26.1,19.1,31.05,5,dry,api
2023-05-19,0.0,36.3,26.8,15.3,31.549999999999997,5,dry,api
2023-05-20,0.0,34.7,27.4,20.2,31.05,5,dry,api
2023-05-21,0.0,33.6,27.5,20.2,30.55,5,dry,api
2023-05-22,0.0,35.2,28.0,17.4,31.6,5,dry,api
2023-05-23,0.0,36.0,28.5,21.4,32.25,5,dry,api
2023-05-24,2.0,34.5,27.2,22.7,30.85,5,dry,api
2023-05-25,2.9,32.8,26.5,17.1,29.65,5,dry,api
2023-05-26,2.2,32.2,26.7,18.8,29.450000000000003,5,dry,api
2023-05-27,0.5,32.0,25.7,19.1,28.85,5,dry,api
2023-05-28,5.1,30.4,26.1,16.6,28.25,5,dry,api
2023-05-29,1.9,30.8,25.5,18.6,28.15,5,dry,api
2023-05-30,0.0,31.2,25.9,18.3,28.549999999999997,5,dry,api
2023-05-31,0.0,32.8,26.1,16.4,29.45,5,dry,api
2023-06-01,0.0,35.0,27.5,20.2,31.25,6,dry,api
2023-06-02,0.0,35.7,27.9,24.5,31.8,6,dry,api
2023-06-03,0.3,35.8,27.8,16.8,31.799999999999997,6,dry,api
2023-06-04,7.2,33.4,26.0,17.1,29.7,6,dry,api
2023-06-05,2.5,32.2,26.4,20.8,29.3,6,dry,api
2023-06-06,15.2,30.4,25.9,11.0,28.15,6,dry,api
2023-06-07,8.0,30.9,26.0,14.7,28.45,6,dry,api
2023-06-08,5.2,30.2,26.4,15.5,28.299999999999997,6,dry,api
2023-06-09,19.0,31.9,26.6,16.7,29.25,6,dry,api
2023-06-10,1.5,33.7,26.5,19.6,30.1,6,dry,api
2023-06-11,2.9,34.1,27.0,17.7,30.55,6,dry,api
2023-06-12,0.1,34.9,27.4,21.5,31.15,6,dry,api
2023-06-13,0.0,36.0,28.7,24.0,32.35,6,dry,api
2023-06-14,0.0,34.8,28.3,15.1,31.549999999999997,6,dry,api
2023-06-15,0.0,33.8,28.4,17.2,31.099999999999998,6,dry,api
2023-06-16,2.2,35.8,28.0,21.7,31.9,6,dry,api
2023-06-17,1.2,33.2,26.8,18.9,30.0,6,dry,api
2023-06-18,0.7,34.5,27.1,17.8,30.8,6,dry,api
2023-06-19,0.1,34.0,27.0,16.4,30.5,6,dry,api
2023-06-20,0.0,33.7,27.4,15.9,30.55,6,dry,api
2023-06-21,0.0,34.4,27.4,14.8,30.9,6,dry,api
2023-06-22,0.0,35.7,27.9,17.8,31.8,6,dry,api
2023-06-23,0.9,35.3,27.8,17.6,31.549999999999997,6,dry,api
2023-06-24,1.4,33.5,28.0,19.1,30.75,6,dry,api
2023-06-25,2.6,34.1,27.5,20.2,30.8,6,dry,api
2023-06-26,1.8,32.0,26.6,21.2,29.3,6,dry,api
2023-06-27,3.6,31.8,26.2,21.2,29.0,6,dry,api
2023-06-28,1.5,33.6,25.2,17.7,29.4,6,dry,api
2023-06-29,0.6,34.2,26.1,13.2,30.150000000000002,6,dry,api
2023-06-30,0.8,36.5,26.0,12.8,31.25,6,dry,api
2023-07-01,15.8,36.5,26.8,16.6,31.65,7,dry,api
2023-07-02,4.4,36.5,26.2,16.0,31.35,7,dry,api
2023-07-03,0.2,35.5,26.4,18.7,30.95,7,dry,api
2023-07-04,1.4,34.7,26.8,13.8,30.75,7,dry,api
2023-07-05,0.0,34.3,26.0,18.1,30.15,7,dry,api
2023-07-06,0.0,34.8,26.3,20.8,30.549999999999997,7,dry,api
2023-07-07,0.0,34.0,27.0,18.1,30.5,7,dry,api
2023-07-08,0.8,34.7,27.2,16.1,30.950000000000003,7,dry,api
2023-07-09,0.7,34.5,27.2,16.6,30.85,7,dry,api
2023-07-10,0.0,34.0,26.1,16.6,30.05,7,dry,api
2023-07-11,0.0,34.8,26.2,17.3,30.5,7,dry,api
2023-07-12,1.0,35.3,27.0,16.7,31.15,7,dry,api
2023-07-13,0.0,35.8,26.9,17.7,31.349999999999998,7,dry,api
2023-07-14,5.4,36.0,25.9,22.8,30.95,7,dry,api
2023-07-15,0.3,34.8,25.9,14.1,30.349999999999998,7,dry,api
2023-07-16,7.1,33.5,26.8,15.5,30.15,7,dry,api
2023-07-17,1.2,31.0,26.9,10.2,28.95,7,dry,api
2023-07-18,0.0,36.0,27.2,14.9,31.6,7,dry,api
2023-07-19,10.8,34.5,27.2,19.7,30.85,7,dry,api
2023-07-20,1.6,33.0,26.6,17.4,29.8,7,dry,api
2023-07-21,3.4,32.2,25.9,19.2,29.05,7,dry,api
2023-07-22,8.8,31.7,26.4,15.9,29.049999999999997,7,dry,api
2023-07-23,6.5,31.9,25.7,15.0,28.799999999999997,7,dry,api
2023-07-24,5.6,32.2,25.0,15.0,28.6,7,dry,api
2023-07-25,1.7,32.3,25.0,19.0,28.65,7,dry,api
2023-07-26,0.8,34.0,25.4,19.3,29.7,7,dry,api
2023-07-27,0.0,37.0,25.2,19.1,31.1,7,dry,api
2023-07-28,4.0,37.8,27.8,15.4,32.8,7,dry,api
2023-07-29,6.7,36.0,26.9,13.4,31.45,7,dry,api
2023-07-30,7.5,34.3,27.4,10.4,30.849999999999998,7,dry,api
2023-07-31,0.5,34.2,27.2,15.3,30.700000000000003,7,dry,api
2023-08-01,0.1,34.2,27.5,11.7,30.85,8,dry,api
2023-08-02,5.9,32.8,26.6,17.5,29.7,8,dry,api
2023-08-03,0.2,32.8,26.9,20.1,29.849999999999998,8,dry,api
2023-08-04,0.6,32.2,28.5,17.8,30.35,8,dry,api
2023-08-05,0.0,37.5,27.6,18.3,32.55,8,dry,api
2023-08-06,0.0,38.3,27.9,22.2,33.099999999999994,8,dry,api
2023-08-07,0.0,38.5,27.9,18.7,33.2,8,dry,api
2023-08-08,0.1,38.8,27.2,21.1,33.0,8,dry,api
2023-08-09,0.0,39.7,28.0,20.8,33.85,8,dry,api
2023-08-10,0.3,39.0,28.1,21.4,33.55,8,dry,api
2023-08-11,1.5,38.2,27.6,18.4,32.900000000000006,8,dry,api
2023-08-12,0.3,38.1,29.5,20.6,33.8,8,dry,api
2023-08-13,2.7,38.7,28.7,16.8,33.7,8,dry,api
2023-08-14,2.9,38.0,28.4,16.4,33.2,8,dry,api
2023-08-15,1.4,37.2,27.5,15.8,32.35,8,dry,api
2023-08-16,1.4,35.4,27.2,16.1,31.299999999999997,8,dry,api
2023-08-17,0.4,35.7,26.8,20.2,31.25,8,dry,api
2023-08-18,0.2,35.8,26.6,15.9,31.2,8,dry,api
2023-08-19,0.6,35.5,26.8,16.9,31.15,8,dry,api
2023-08-20,0.9,34.8,26.6,21.6,30.7,8,dry,api
2023-08-21,1.9,35.0,26.4,15.0,30.7,8,dry,api
2023-08-22,1.4,32.8,26.2,12.0,29.5,8,dry,api
2023-08-23,2.1,35.1,26.5,12.9,30.8,8,dry,api
2023-08-24,21.9,34.8,26.9,14.8,30.849999999999998,8,dry,api
2023-08-25,0.9,34.8,26.3,11.8,30.549999999999997,8,dry,api
2023-08-26,2.3,36.4,27.2,16.0,31.799999999999997,8,dry,api
2023-08-27,0.0,37.6,27.4,14.2,32.5,8,dry,api
2023-08-28,5.4,37.3,26.5,15.5,31.9,8,dry,api
2023-08-29,12.2,33.4,25.8,20.4,29.6,8,dry,api
2023-08-30,4.2,32.6,26.0,23.5,29.3,8,dry,api
2023-08-31,10.8,29.1,25.6,12.3,27.35,8,dry,api
2023-09-01,0.1,32.6,26.2,23.1,29.4,9,monsoon,api
2023-09-02,0.0,35.5,24.9,22.3,30.2,9,monsoon,api
2023-09-03,9.4,36.3,25.6,20.5,30.95,9,monsoon,api
2023-09-04,2.4,33.0,25.6,21.0,29.3,9,monsoon,api
2023-09-05,2.8,32.2,25.5,14.4,28.85,9,monsoon,api
2023-09-06,1.6,30.9,25.5,9.4,28.2,9,monsoon,api
2023-09-07,5.7,31.9,25.5,12.1,28.7,9,monsoon,api
2023-09-08,5.1,31.4,26.0,12.6,28.7,9,monsoon,api
2023-09-09,6.2,32.5,25.4,13.3,28.95,9,monsoon,api
2023-09-10,10.4,34.2,25.2,16.7,29.700000000000003,9,monsoon,api
2023-09-11,0.0,33.3,25.5,12.8,29.4,9,monsoon,api
2023-09-12,0.8,34.3,26.2,18.0,30.25,9,monsoon,api
2023-09-13,1.4,34.0,26.1,12.6,30.05,9,monsoon,api
2023-09-14,9.4,30.6,25.6,13.0,28.1,9,monsoon,api
2023-09-15,4.8,29.8,25.1,11.0,27.450000000000003,9,monsoon,api
2023-09-16,8.4,30.2,24.5,13.8,27.35,9,monsoon,api
2023-09-17,2.1,30.3,25.1,8.0,27.700000000000003,9,monsoon,api
2023-09-18,1.4,31.1,25.4,13.6,28.25,9,monsoon,api
2023-09-19,1.6,32.0,24.8,12.8,28.4,9,monsoon,api
2023-09-20,0.8,32.6,25.3,15.6,28.950000000000003,9,monsoon,api
2023-09-21,2.0,31.7,25.8,12.2,28.75,9,monsoon,api
2023-09-22,0.9,31.9,26.1,14.5,29.0,9,monsoon,api
2023-09-23,1.0,32.4,25.7,18.1,29.049999999999997,9,monsoon,api
2023-09-24,8.7,30.2,26.2,15.6,28.2,9,monsoon,api
2023-09-25,61.4,26.6,24.9,19.9,25.75,9,monsoon,api
2023-09-26,11.7,31.1,25.2,13.3,28.15,9,monsoon,api
2023-09-27,16.3,31.9,24.9,21.0,28.4,9,monsoon,api
2023-09-28,17.2,29.4,24.9,8.9,27.15,9,monsoon,api
2023-09-29,3.9,29.9,25.2,18.1,27.549999999999997,9,monsoon,api
2023-09-30,1.9,30.3,25.2,20.5,27.75,9,monsoon,api
2023-10-01,2.2,30.6,24.8,17.0,27.700000000000003,10,monsoon,api
2023-10-02,1.9,30.5,25.5,16.4,28.0,10,monsoon,api
2023-10-03,11.8,29.1,25.6,14.8,27.35,10,monsoon,api
2023-10-04,6.3,29.9,25.4,14.4,27.65,10,monsoon,api
2023-10-05,0.6,31.3,25.1,11.8,28.200000000000003,10,monsoon,api
2023-10-06,1.8,31.5,24.9,11.8,28.2,10,monsoon,api
2023-10-07,11.6,31.8,25.2,13.4,28.5,10,monsoon,api
2023-10-08,2.5,30.6,25.4,16.0,28.0,10,monsoon,api
2023-10-09,39.3,27.3,24.3,18.0,25.8,10,monsoon,api
2023-10-10,28.0,28.4,25.0,12.4,26.7,10,monsoon,api
2023-10-11,9.8,29.1,24.5,24.3,26.8,10,monsoon,api
2023-10-12,50.9,26.2,24.6,18.7,25.4,10,monsoon,api
2023-10-13,104.4,26.2,24.5,24.1,25.35,10,monsoon,api
2023-10-14,129.9,25.7,25.1,17.6,25.4,10,monsoon,api
2023-10-15,75.5,26.5,24.9,31.0,25.7,10,monsoon,api
2023-10-16,32.5,27.0,24.6,23.6,25.8,10,monsoon,api
2023-10-17,46.1,26.1,24.7,26.9,25.4,10,monsoon,api
2023-10-18,17.2,27.2,24.2,9.9,25.7,10,monsoon,api
2023-10-19,3.8,29.5,23.9,9.8,26.7,10,monsoon,api
2023-10-20,1.6,30.5,24.0,17.7,27.25,10,monsoon,api
2023-10-21,9.7,28.0,24.1,26.3,26.05,10,monsoon,api
2023-10-22,0.4,28.7,23.2,23.6,25.95,10,monsoon,api
2023-10-23,35.4,26.5,24.4,24.2,25.45,10,monsoon,api
2023-10-24,9.8,27.5,24.0,16.1,25.75,10,monsoon,api
2023-10-25,7.8,28.5,24.6,15.5,26.55,10,monsoon,api
2023-10-26,1.5,28.8,24.4,10.4,26.6,10,monsoon,api
2023-10-27,1.8,29.2,24.0,12.5,26.6,10,monsoon,api
2023-10-28,2.7,29.5,23.5,16.2,26.5,10,monsoon,api
2023-10-29,18.9,28.4,24.5,15.6,26.45,10,monsoon,api
2023-10-30,24.1,26.2,24.1,15.6,25.15,10,monsoon,api
2023-10-31,25.9,27.4,24.1,16.7,25.75,10,monsoon,api
2023-11-01,28.0,27.8,24.5,17.4,26.15,11,monsoon,api
2023-11-02,13.2,27.4,24.3,16.0,25.85,11,monsoon,api
2023-11-03,5.1,28.9,23.9,13.8,26.4,11,monsoon,api
2023-11-04,2.5,29.0,23.1,11.6,26.05,11,monsoon,api
2023-11-05,2.7,29.3,24.7,16.4,27.0,11,monsoon,api
2023-11-06,7.3,29.0,24.0,14.8,26.5,11,monsoon,api
2023-11-07,10.9,27.8,24.0,13.8,25.9,11,monsoon,api
2023-11-08,10.6,28.6,24.4,20.2,26.5,11,monsoon,api
2023-11-09,0.6,29.0,24.3,14.7,26.65,11,monsoon,api
2023-11-10,1.8,29.1,23.8,10.4,26.450000000000003,11,monsoon,api
2023-11-11,1.8,29.1,24.2,11.4,26.65,11,monsoon,api
2023-11-12,5.3,28.1,24.2,16.6,26.15,11,monsoon,api
2023-11-13,43.2,26.3,24.0,19.6,25.15,11,monsoon,api
2023-11-14,63.7,25.8,23.6,21.7,24.700000000000003,11,monsoon,api
2023-11-15,22.6,26.5,24.4,17.3,25.45,11,monsoon,api
2023-11-16,32.6,28.0,23.9,29.5,25.95,11,monsoon,api
2023-11-17,25.4,24.4,21.4,29.0,22.9,11,monsoon,api
2023-11-18,0.4,24.7,19.9,20.5,22.299999999999997,11,monsoon,api
2023-11-19,4.6,24.2,21.4,18.3,22.799999999999997,11,monsoon,api
2023-11-20,4.7,26.1,21.5,19.3,23.8,11,monsoon,api
2023-11-21,0.5,26.8,22.1,13.7,24.450000000000003,11,monsoon,api
2023-11-22,4.7,25.8,21.0,11.6,23.4,11,monsoon,api
2023-11-23,1.8,27.6,22.2,16.0,24.9,11,monsoon,api
2023-11-24,0.8,26.8,22.3,15.0,24.55,11,monsoon,api
2023-11-25,34.4,25.6,23.2,19.3,24.4,11,monsoon,api
2023-11-26,9.6,26.6,24.4,24.7,25.5,11,monsoon,api
2023-11-27,0.6,26.4,22.0,19.0,24.2,11,monsoon,api
2023-11-28,0.5,25.8,21.4,17.8,23.6,11,monsoon,api
2023-11-29,8.4,26.0,22.9,16.9,24.45,11,monsoon,api
2023-11-30,18.3,27.0,23.2,14.4,25.1,11,monsoon,api
2023-12-01,64.6,25.7,23.2,17.1,24.45,12,monsoon,api
2023-12-02,20.4,26.8,23.9,27.1,25.35,12,monsoon,api
2023-12-03,21.1,26.4,23.6,18.4,25.0,12,monsoon,api
2023-12-04,5.5,26.4,24.0,19.2,25.2,12,monsoon,api
2023-12-05,2.4,26.7,22.9,12.5,24.799999999999997,12,monsoon,api
2023-12-06,0.9,27.2,22.2,16.1,24.7,12,monsoon,api
2023-12-07,18.9,24.1,22.4,20.7,23.25,12,monsoon,api
2023-12-08,0.0,26.2,21.1,9.6,23.65,12,monsoon,api
2023-12-09,0.1,27.1,19.7,15.5,23.4,12,monsoon,api
2023-12-10,0.0,27.1,19.9,14.7,23.5,12,monsoon,api
2023-12-11,0.0,27.7,21.1,14.3,24.4,12,monsoon,api
2023-12-12,1.3,26.9,21.1,15.0,24.0,12,monsoon,api
2023-12-13,3.0,26.9,21.8,10.5,24.35,12,monsoon,api
2023-12-14,0.4,27.8,21.1,10.8,24.450000000000003,12,monsoon,api
2023-12-15,0.2,27.6,22.9,11.4,25.25,12,monsoon,api
2023-12-16,4.4,27.6,22.9,15.9,25.25,12,monsoon,api
2023-12-17,23.0,25.4,23.1,19.3,24.25,12,monsoon,api
2023-12-18,6.8,26.0,22.7,13.4,24.35,12,monsoon,api
2023-12-19,4.4,25.9,22.2,16.4,24.049999999999997,12,monsoon,api
2023-12-20,31.2,24.5,21.5,27.0,23.0,12,monsoon,api
2023-12-21,18.2,22.0,19.8,26.3,20.9,12,monsoon,api
2023-12-22,24.0,20.5,18.5,29.4,19.5,12,monsoon,api
2023-12-23,13.2,20.8,18.7,26.4,19.75,12,monsoon,api
2023-12-24,7.0,20.9,19.6,26.0,20.25,12,monsoon,api
2023-12-25,5.3,21.8,19.0,16.3,20.4,12,monsoon,api
2023-12-26,4.3,22.8,19.7,15.2,21.25,12,monsoon,api
2023-12-27,29.1,22.6,21.1,19.3,21.85,12,monsoon,api
2023-12-28,62.2,24.5,21.4,23.4,22.95,12,monsoon,api
2023-12-29,13.3,24.8,22.2,13.8,23.5,12,monsoon,api
2023-12-30,2.4,25.6,23.1,13.9,24.35,12,monsoon,api
2023-12-31,3.9,25.5,22.4,15.9,23.95,12,monsoon,api
